MEDIO NOVARESE AMBIENTE SPA,59,6468,8348,medium,11/10/2009,11,10,200
ACSR - S.P.A.,11,153,8334,low,11/2/2009,11,2,200
INVESTIA SRL,61,6161,8321,medium,11/19/2009,11,19,200
ARSAN Agenzia Regionale per la Sanità,62,9394,8306,medium,11/19/2009,11,19,200
CONSORZIO OBBLIGATORIO PER LO SMALTIMENTO DEI RIFIUTI SOLIDI URBANI - BACINO DI PADOVA TRE,63,8684,8304,medium,11/19/2009,11,19,200
FARMACIE COMUNALI S.P.A.,64,5545,8304,medium,11/19/2009,11,19,200
SANNIO AMBIENTE E TERRITORIO S.R.L.,65,7522,8304,medium,11/19/2009,11,19,200
ATC BIELLA,66,8877,8295,medium,1/8/2009,1,8,200
TUTELA AMBIENTALE DEI TORRENTI ARNO  RILE E TENORE S.P.A.,67,8153,8291,medium,2/19/2010,2,19,201
CANTURINA SERVIZI TERRITORIALI - S.P.A.,68,1310,8278,medium,5/1/2008,5,1,200
Consorzio Bon. Bacino Inferiore Volturno (CE),69,9435,8267,medium,9/17/2008,9,17,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO AGRICOLTURA DI ROVIGO,70,8737,8260,medium,11/10/2009,11,10,200
AZIENDA PER IL TURISMO DELLA VALLE DI FIEMME SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA IN BREVE A.P.T. VALLE DI FIEMME SOCIETA' CONSORTILE A RESPONSABILIT,71,817,8244,medium,12/1/2008,12,1,200
A.C.S.E. - S.P.A. (AZIENDA COMUNALE SERVIZI ESTERNI),11,28,8242,low,11/2/2009,11,2,200
AMAT S.P.A.,73,317,8236,medium,12/17/2009,12,17,200
A.F. MONTEVARCHI S.P.A.,74,31,8233,medium,6/1/2008,6,1,200
CONCESSIONI AUTOSTRADALI LOMBARDE SOCIETA' PER AZIONI  ANCHE NELLA FORMA CONCESSIONI AUTOSTRADALI LOMBARDE S.P.A. O ANCHE CAL S.,75,4837,8232,medium,11/13/2009,11,13,200
Camera di Commercio Industria Artigianato Agricoltura di Frosinone,76,9293,8226,medium,10/22/2009,10,22,200
Consorzio di Bonifica Osa Albegna,11,9137,8212,low,11/2/2009,11,2,200
C.C.I.I.A. di Pisa,11,9163,8180,low,11/2/2009,11,2,200
MULTISS S.P.A.,79,6935,8178,375030,medium,10/26/2009,10,26,200
ALER CREMONA,80,8611,8171,medium,10/30/2009,10,30,200
AZIENDA INTERCOMUNALE METANO ENERGIE DEL TERRITORIO S.R.L. IN BREVITA' AIMET S.R.L.,81,770,8162,medium,6/15/2009,6,15,200
Consorzio dei Comuni della Provicia di Trento B.I.M. dell'Adige,82,9854,8156,medium,3/18/2010,3,18,201
CAMERA DI COMMERCIO DI MONZA E BRIANZA,83,8591,8154,medium,8/28/2009,8,28,200
NOCERA MULTISERVIZI S.R.L. UNIPERSONALE,11,6969,8149,low,11/2/2009,11,2,200
ATC VERCELLI,85,8881,8147,medium,11/1/2009,11,1,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI FORLI' CESENA,11,9066,8123,low,11/2/2009,11,2,200
Friuli Innovazione - Udine,87,8810,8118,medium,10/15/2009,10,15,200
SOGEFARM CASCINA S.R.L. SOCIETA' UNIPERSONALE,88,7900,8111,medium,11/4/2009,11,4,200
Consorzio per la zona industriale apuana,89,9140,8107,medium,11/1/2008,11,1,200
CAIBT SPA,90,1173,8091,medium,8/28/2009,8,28,200
Consorzio di Bonifica Area Fiorentina,91,9132,8086,medium,10/26/2009,10,26,200
CONSORZIO SERVIZI SOCIO - ASS.LI DEL CHIERESE CHIERI,92,8924,8076,medium,3/6/2009,3,6,200
AGENZIA REGIONALE DI PROTEZIONE CIVILE,93,9009,8070,medium,10/22/2008,10,22,200
PIN SOC. CONS. A R.L. - SERVIZI DIDATTICI E SCIENTIFICI PER L'UNIVERSITA' DI FIRENZE,94,7145,8069,medium,10/26/2009,10,26,200
CONISA CONSORZIO INTERCOMUNALE SOCIO - ASS.LE VALLE DI SUSA,95,8944,8045,medium,11/8/2009,11,8,200
Azienda Speciale Multiservizi. Servizio Farmacie,96,9155,8010,medium,11/13/2009,11,13,200
Camera di Commercio di Savona,97,8979,8000,medium,11/5/2009,11,5,200
Fondazione Teatro Stabile di Genova,98,8990,7999,medium,7/16/2009,7,16,200
C.C.I.A.A. ( CAMERA DI COMMERCIO INDUSTRIA E ARTIGIANATO) Potenza,99,9575,7985,medium,5/1/2008,5,1,200
FINANZIARIA APS S.P.A. CON SIGLA FIN APS S.P.A.,100,5660,7976,medium,3/18/2010,3,18,201
C.RO.M. SERVIZI S.R.L. IN FORMA ABBREVIATA C.RO.M. S.R.L.,11,1166,7975,low,11/2/2009,11,2,200
AZIENDA MUNICIPALE NETTEZZA URBANA E TRASPORTI FUNEBRI,102,795,7973,medium,10/13/2009,10,13,200
ISTITUZIONE PER LA GESTIONE DEI SERVIZI EDUCATIVI E SCOLASTICI DI CASTELFRANCO EMILIA,103,9055,7972,medium,9/1/2008,9,1,200
PESCARA GAS S.P.A.,11,7122,7964,low,11/2/2009,11,2,200
AZIENDA SERVIZI ECOLOGICI SPA SIGLABILE IN ASE SPA,11,859,7951,low,11/2/2009,11,2,200
COGESA S.P.A.,106,1607,7918,medium,9/1/2008,9,1,200
CONSORZIO OBBLIGATORIO PER LO SMALTIMENTO RIFIUTI SOLIDI URBANI - BACINO DI PADOVA QUATTRO,107,8685,7917,medium,11/1/2008,11,1,200
Consorzio Bonifica Paestum (SA),108,9438,7916,medium,11/5/2009,11,5,200
FINANZIARIA BOLOGNA METROPOLITANA S.P.A.,109,5661,7899,medium,10/30/2009,10,30,200
SISTEMA AMBIENTE S.R.L.,110,7684,7862,medium,1/1/2009,1,1,200
CAMERA DI COMMERCIO DI NOVARA,111,8475,7859,medium,9/1/2008,9,1,200
Fondazione Bio Parco di Roma,11,9298,7850,low,11/2/2009,11,2,200
Centro Ittico Campano Spa,11,1471,7787,low,11/2/2009,11,2,200
CIS S.R.L.,114,1553,7776,medium,8/31/2009,8,31,200
INFOMOBILITY S.P.A.,115,6118,7763,medium,7/1/2008,7,1,200
CONSORZIO ENERGETICO VAL VENOSTA SOCIETA' COOPERATIVA IN BREVE VEK,116,4991,7744,medium,5/1/2008,5,1,200
VERONAMERCATO - S.P.A.,117,8396,7725,medium,8/1/2008,8,1,200
Consorzio Bonificazione Umbra di Spoleto,11,9186,7717,low,11/2/2009,11,2,200
SERVIZI SOCIALI ASSISTENZIALI S.P.A. ED IN ACRONIMO SER.S.A. S.P.A.,119,7633,7693,medium,5/11/2009,5,11,200
ACER PIACENZA - PIACENZA (PC),120,9114,7686,medium,7/1/2008,7,1,200
Consorzio di Bonifca Alta Maremma (ex. Consorzio di Bonifca Val di Cornia),121,9135,7684,medium,5/5/2009,5,5,200
IRIS CONSORZIO INTERCOMUNALE SERVIZI SOCIO - ASS.LI BIELLA,122,8918,7683,medium,11/16/2009,11,16,200
Azienda Speciale Farmacie,123,9154,7681,medium,5/1/2008,5,1,200
SEGRATE SERVIZI S.P.A.,124,7573,7677,medium,9/1/2008,9,1,200
CAMERA DI COMMERCIO DI PAVIA,125,8600,7674,medium,3/1/2008,3,1,200
Azienda Spec. A.S.M. Pomigliano d'Arco,126,9478,7672,medium,3/11/2009,3,11,200
Camera di Commercio di Agrigento,127,9745,7650,medium,11/7/2009,11,7,200
ASM - Azienda Speciale Multiservizi  Chieti Solidale ,128,9343,7644,medium,11/11/2009,11,11,200
AREZZO FIERE E CONGRESSI - S.R.L.,129,460,7642,medium,5/5/2009,5,5,200
ARESS AGENZIA REGIONALE PER I SERVIZI SANITARI,130,8892,7638,medium,7/1/2008,7,1,200
CONSORZIO ISOLA DI ARIANO PER I SERVIZI SOCIALI - C.I.A.S.S.,131,8682,7638,medium,5/1/2008,5,1,200
Consorzio Isontino Servizi Integrati - Gradisca d'Isonzo,132,8804,7631,medium,11/10/2009,11,10,200
Consorzio di bonifica Valle Venosta,133,9933,7631,medium,7/1/2008,7,1,200
SOCIETA' DI GESTIONE AEROPORTO DI CUNEO - LEVALDIGI S.P.A. SIGLABILE GEAC S.P.A.,134,7775,7616,medium,4/25/2009,4,25,200
CONSORZIO PER LA DEPURAZIONE DELLE ACQUE DI SCARICO DEL SAVONESE - SOCIETA' PER AZIONI IN SIGLA CONSO,135,5050,7609,medium,11/1/2008,11,1,200
ASF DI S.GIULIANO MILANESE,136,8554,7594,medium,10/26/2009,10,26,200
AZIENDA SAN SEVERINO MARCHE S.P.A.(PIU' BREVEMENTE A.S.SE.M. S.P.A.),137,839,7582,medium,3/1/2008,3,1,200
SO.G.I.P. S.R.L. CON SOCIO UNICO ENTE PUBBLICO TERRITORIALE,138,7708,7581,medium,11/13/2009,11,13,200
STRUTTURA VALLE D'AOSTA S.R.L IN FRANCESE VALLEE D'AOSTE STRUCTURE S.A.R.L.,139,7957,7579,medium,7/1/2008,7,1,200
Consorzio Bonifica di Ugento e Li Foggi,140,9527,7579,medium,11/10/2009,11,10,200
AZIENDA SERVIZI FARMACEUTICI S.R.L. - A.S.F. S.R.L.,141,860,7571,medium,11/3/2009,11,3,200
CONSORZIO CENTRO TERMALE IL BAISTROCCHI,142,9026,7548,medium,8/27/2009,8,27,200
A.T.I. (Ambito Territoriale Integrato) 2,143,9190,7533,medium,10/10/2009,10,10,200
COFASER - Consorzio Farmacie Servizi,144,9452,7518,medium,4/8/2010,4,8,201
Camera di Commercio Industria Artigianato e Agricoltura Taranto,145,9543,7494,medium,11/3/2009,11,3,200
SOCIETA' RISORSE SOCIETA' PER AZIONI IN FORMA ABBREVIATA SO. RI. S.P.A.,146,7881,7481,medium,11/18/2009,11,18,200
VESTINA GAS S.R.L.,147,8399,7477,medium,10/9/2009,10,9,200
Camera di Commercio Industria Artigianato Agricoltura di Viterbo,148,9292,7468,medium,1/1/2009,1,1,200
C.S.I. - Consorzio per lo Sviluppo Industriale della provincia di Vibo Valentia,11,9602,7467,low,11/2/2009,11,2,200
VALECO S.P.A.,150,8358,7456,medium,11/1/2008,11,1,200
CISS 38 CONSORZIO INTERCOMUNALE SERVIZI SOCIO - ASS.LI CUORGNE',151,8928,7454,medium,1/21/2010,1,21,201
FINANZIARIA SVILUPPO UTILITIES S.R.L.,152,5674,7450,medium,7/18/2009,7,18,200
Consorzio Speciale per la Bonifica di Arneo,153,9528,7447,medium,3/1/2008,3,1,200
CISS CONSORZIO INTERCOMUNALE DEI SERVIZI SOCIALI CHIVASSO,11,8921,7444,low,11/2/2009,11,2,200
FONDAZIONE  ARTURO TOSCANINI ,155,9078,7443,high,1/15/2009,1,15,200
MONTAGNA 2000 S.P.A.,156,6526,7421,high,7/10/2009,7,10,200
ATER Teramo - Azienda Territoriale per l'Edilizia Residenziale,157,9305,7402,high,10/22/2009,10,22,200
ALER LODI,158,8619,7400,high,9/8/2009,9,8,200
GE.SE.MA. HOLDING S.P.A.,159,5880,7377,high,11/1/2008,11,1,200
A.S.SE.M. PATRIMONIO SRL,160,75,7375,high,11/5/2009,11,5,200
MONGIBELLO SERVIZI MASCALUCIA - MO.SE.MA.- S.P.A.,161,6525,7369,high,1/1/2008,1,1,200
ASSP SPA,162,649,7365,high,3/1/2008,3,1,200
Interporto della Toscana Centrale SpA,163,6151,7364,high,7/1/2008,7,1,200
Azienda speciale per l'igiene ambientale (ASIA) - Lavis,164,9886,7356,high,12/1/2008,12,1,200
Consorzio per lo Sviluppo Industriale e dei Servizi Reali alle Imprese di Brindisi,165,9548,7339,high,11/1/2008,11,1,200
AMGAS SPA,11,329,7335,low,11/2/2009,11,2,200
FARMACIE GENOVESI SOCIETA' A RESPONSABILITA' LIMITATA,167,5550,7319,high,5/1/2008,5,1,200
AZIENDA SPECIALE PER IL PORTO DI CHIOGGIA,168,8719,7317,high,11/18/2009,11,18,200
S.I.VE. SERVIZI INTERCOMUNALI VERONAPIANURA S.R.L.,11,7462,7301,low,11/2/2009,11,2,200
CAMERA DI COMMERCIO DI COMO,170,8594,7293,high,10/12/2009,10,12,200
S.T.P.S. SOCIETA' TRASPORTI PUBBLICI SONDRIO S.P.A.,171,7476,7272,high,5/1/2008,5,1,200
IACP CB,172,9365,7272,high,1/4/2010,1,4,201
TIS - TECHNO INNOVATION SOUTH TYROL - S.C.P.A. % TIS - TECHNO INNOVATION SOUTH TYROL - KAG,173,8101,7248,high,11/19/2009,11,19,200
LINEE LECCO S.P.A.,174,6365,7247,high,5/22/2009,5,22,200
Consorzio per lo Sviluppo Industriale del Friuli Centrale - Udine,175,8786,7246,high,9/3/2009,9,3,200
ARPA Valle d'Aosta,11,8500,7243,low,11/2/2009,11,2,200
Consorzio di Bonifica Ionio Catanzarese,177,9601,7235,high,11/1/2009,11,1,200
MOZZATE PATRIMONIO S.R.L.,178,6548,7206,high,2/4/2010,2,4,201
CENTRO CULTURALE SERVIZI SANTA CHIARA,179,9888,7204,high,10/29/2009,10,29,200
SOCIETA' DI INTERVENTO PER LA DEPURAZIONE DELLE ACQUE REFLUE IN CASTIGLIONE DELLE STIVIERE - SOCIETA' A RESPONSABILITA' LIMITATA - ABBREVIATO IND,180,7778,7189,high,10/19/2009,10,19,200
GAIA SERVIZI S.R.L.,181,5841,7189,high,11/14/2009,11,14,200
SEGEN S.P.A.,182,7572,7183,high,9/1/2008,9,1,200
ENERGIE OFFIDA SRL,183,5343,7176,high,9/1/2009,9,1,200
IRPET - Istituto regionale per la programmazione economica della Toscana -,184,9126,7166,high,5/15/2008,5,15,200
Consorzio di bonifica Sud Pontino (Piana di Fondi),11,9279,7164,low,11/2/2009,11,2,200
CASENTINO SERVIZI SRL,186,1343,7145,high,5/1/2008,5,1,200
ARA PUSTERIA SPA % ARA PUSTERTAL AG,187,442,7124,high,3/1/2008,3,1,200
G.I.T. GRADO IMPIANTI TURISTICI SPA,11,5833,7121,low,11/2/2009,11,2,200
AZIENDA SPECIALE PEDEMONTANA SOCIALE,189,9064,7117,high,3/1/2008,3,1,200
ENTE PARCO NAZIONALE GRAN PARADISO,190,8497,7096,high,11/3/2009,11,3,200
ISTITUZIONE PER LA GESTIONE DEI SERVIZI EDUCATIVI E SCOLASTICI DEL COMUNE DI CORREGGIO,191,9107,7092,high,5/1/2009,5,1,200
ACQUEDOTTO POIANA S.P.A.,192,147,7085,high,11/3/2009,11,3,200
LINEA COMUNE S.P.A.,193,6360,7076,high,11/1/2008,11,1,200
Consorzio Cimiteriale,194,9450,7075,high,9/1/2008,9,1,200
API - AZIENDA PER IL PATRIMONIO IMMOBILIARE ROZZANO S.R.L. IN LIQUIDAZIONE,195,421,7070,high,9/17/2009,9,17,200
SAN DONNINO MULTISERVIZI S.R.L.,196,7503,7054,high,9/1/2008,9,1,200
BASSA ROMAGNA CATERING S.P.A.,197,1026,7046,high,11/19/2009,11,19,200
CAMPIDANO AMBIENTE S.R.L.,198,1293,7045,high,3/19/2008,3,19,200
Teatro Stabile di Prosa del FVG - Trieste,11,8839,7041,low,11/2/2009,11,2,200
ATERP Azienda Territoriale per l'Edilizia Residenziale Pubblica - CS,200,9606,7041,high,4/20/2009,4,20,200
SVILUPPO TOSCANA S.P.A.,201,7983,7037,high,11/20/2009,11,20,200
SOCIETA' DELLE AUTOSTRADE SERENISSIMA S.P.A.,202,7768,7034,high,8/22/2009,8,22,200
CONSORZIO NAVAROLO - AGRO CREMONESE MANTOVANO,203,8530,7018,high,5/1/2008,5,1,200
CEFPAS - Centro per la Formazione Permanente e l'Aggiornamento del Personale del Servizio Sanitario,204,9637,7013,high,11/12/2009,11,12,200
Consorzio di bonifica n. 1 - Trapani,205,9666,6997,high,1/4/2010,1,4,201
FONDAZIONE GIORGIO CINI ONLUS,206,8751,6985,high,10/20/2009,10,20,200
CONSORZIO SOCIO ASSISTENZIALE ALBA-LANGHE-ROERO ALBA,207,8915,6977,high,10/21/2009,10,21,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI PIACENZA,208,9071,6967,high,9/1/2008,9,1,200
TERRECABLATE RETI E SERVIZI S.R.L.,209,8081,6958,high,10/8/2008,10,8,200
CONSORZIO DI BACINO ALESSANDRINO RACCOLTA E TRASPORTO RIFIUTI SOLIDI URBANI,11,8954,6949,low,11/2/2009,11,2,200
CISS CONSORZIO INTERCOMUNALE SERVIZI SOCIALI ZONA OSSOLA PALLANZENO,211,8937,6944,high,8/28/2009,8,28,200
S.M.G. SOCIETA' MUNICIPALIZZATA GARDESANA S.R.L. IN LIQUIDAZIONE,212,7466,6942,high,9/1/2008,9,1,200
A.T.I. (Ambito Territoriale Integrato) 4,213,9191,6941,high,11/1/2008,11,1,200
PENISOLAVERDE S.P.A.,214,7113,6924,high,10/1/2008,10,1,200
SAN GIORGIO ENERGIE S.R.L. (IN BREVE S.G.E. S.R.L.),215,7507,6921,high,11/20/2009,11,20,200
S.I.A. SOCIETA' IGIENE AMBIENTALE S.P.A.,216,7447,6919,high,10/1/2008,10,1,200
NUOVENERGIE TELERISCALDAMENTO S.R.L. O IN FORMA ABBREVIATA NET S.R.L.,217,6994,6909,high,5/1/2008,5,1,200
ADOPERA PATRIMONIO E INVESTIMENTI CASALECCHIO DI RENO S.R.L.,11,161,6898,low,11/2/2009,11,2,200
BUSINESS LOCATION ALTO-ADIGE/SUEDTIROL S.P.A % BUSINESS LOCATION SUEDTIROL/ALTO ADIGE AG,219,1108,6897,high,11/4/2009,11,4,200
Consorzio Industriale Provinciale di Nuoro,220,9784,6879,high,7/15/2009,7,15,200
SOCIETA' REGIONALE PER LO SVILUPPO ECONOMICO DELL'UMBRIA - SVILUPPUMBRIA S.P.A.,11,7879,6874,low,11/2/2009,11,2,200
CO.R.D.A.R. VALSESIA S.P.A.,222,1598,6873,high,11/1/2008,11,1,200
Camera di Commercio Pescara Industria Artigianato e Agricoltura,223,9352,6858,high,5/1/2008,5,1,200
A.R.D.S.U.(AZIENDA REGIONALE PER IL DIRITTO ALLO STUDIO UNIVERSITARIO),224,9561,6843,high,9/25/2009,9,25,200
Istituto Regionale per il Credito e la Cooperazione IRCAC,225,9657,6828,high,10/1/2008,10,1,200
Consorzio per l'area di sviluppo industriale della Provincia di Frosinone,226,9270,6824,high,12/1/2008,12,1,200
M.O.F. S.P.A. SOCIETA' CONSORTILE PER LA GESTIONE DEL CENTRO AGRO-ALIMENTARE ALL'INGROSSO DI FONDI,227,6398,6820,high,11/18/2009,11,18,200
VAL CAVALLINA SERVIZI S.R.L.,228,8350,6819,high,5/1/2008,5,1,200
ACER FORLI' CESENA - FORLI' (FC),229,9112,6808,high,7/1/2008,7,1,200
ENERPASS SOCIETA' CONSORTILE ARL % ENERPASS KONSORTIAL-GMBH,11,5346,6805,low,11/2/2009,11,2,200
GAS TRONTO S.R.L.,11,5866,6797,low,11/2/2009,11,2,200
A.M.T.S. SPA,232,47,6795,high,1/1/2009,1,1,200
GESECO S.R.L. IN LIQUIDAZIONE,11,5933,6793,low,11/2/2009,11,2,200
CONSORZIO PER LA DEPURAZIONE DELLE ACQUE REFLUE DEL PRIMO BACINODEL LAGO DI COMO - SOCIETA' PER AZIONI IN ABBREVIATO COMODEPUR - S.P.A.,234,5051,6777,high,7/1/2008,7,1,200
AZIENDA REGIONALE PER IL DIRITTO ALLO STUDIO UNIVERSITARIO DI VERONA (ESU-ARDSU VR),235,8636,6773,high,11/1/2008,11,1,200
AZIENDA GESTIONE SERVIZI PADERNO DUGNANO - SOCIETA' PER AZIONI IN FORMA ABBREVIATA A.GE.S. S.P.A.,11,766,6745,low,11/2/2009,11,2,200
MI.GRA S.R.L.,11,6499,6742,low,11/2/2009,11,2,200
AMSEFC SPA,238,391,6727,high,10/1/2008,10,1,200
Finanziaria Senese di sviluppo SpA - Fi.se.s spa,11,5673,6716,low,11/2/2009,11,2,200
SOCIETA' SERVIZI TERRITORIALI S.P.A. IN SIGLA SST,240,7884,6711,high,7/29/2009,7,29,200
Consorzio dei Comuni del BIM Vomano-Tordino,241,9318,6698,high,11/20/2009,11,20,200
Consorzio per lo Sviluppo Industriale di Tolmezzo - Tolmezzo,242,8790,6690,high,11/10/2008,11,10,200
MONTICHIARI MULTISERVIZI S.R.L.,11,6541,6675,low,11/2/2009,11,2,200
AFAM S.P.A.,244,186,6671,high,11/1/2008,11,1,200
AZIENDA COMUNALE DI SERVIZI S.R.L.,245,8557,6671,high,11/1/2008,11,1,200
PROSERVICE S.P.A.,246,7238,6662,high,7/1/2009,7,1,200
Consorzio di Bonifica Centro  Bacino Saline-Pescara-Alento-Foro ,11,9319,6660,low,11/2/2009,11,2,200
FINALE AMBIENTE S.P.A.,248,5658,6655,high,1/4/2010,1,4,201
SANTA CROCE PUBBLICI SERVIZI S.R.L.,249,7526,6639,high,1/13/2010,1,13,201
A.KR.E.A. Spa Azienda Krotonese per l'Energia e l'Ambiente,250,9621,6637,high,2/1/2008,2,1,200
ASSOCIAZIONE TEATRALE PISTOIESE,251,9176,6630,high,6/17/2009,6,17,200
F.I.L. FORMAZIONE INNOVAZIONE LAVORO S.R.L.,252,5432,6608,high,11/18/2009,11,18,200
A.P.T. (AZIENDA DI PROMOZIONE TURISTICA),253,9560,6608,high,11/19/2009,11,19,200
AFM AZIENDA FARMACEUTICA MUNICIPALIZZATA VERCELLI,254,8511,6605,high,11/19/2009,11,19,200
MELEGNANO ENERGIA AMBIENTE S.P.A - IN BREVE MEA S.P.A.,255,6474,6596,high,11/19/2009,11,19,200
CENTRO AGRO-ALIMENTARE TORINO S.C.P.A. SIGLABILE C.A.A.T. CON O SENZA INTERPUNZIONE,11,1447,6596,low,11/2/2009,11,2,200
LIGNANO SABBIADORO GESTIONI S.P.A.,240,6355,6593,high,7/29/2009,7,29,200
AZIENDA GHEDI SERVIZI S.P.A. (O IN FORMA ABBREVIATA A.G.S. S.P.A.),241,768,6593,high,11/20/2009,11,20,200
CISA CONSORZIO INTERCOMUNALE SOCIO - ASS.LE TORTONA,242,8943,6578,high,11/10/2008,11,10,200
SOCIETA' ENERGETICA LUCANA SOCIETA' PER AZIONI,11,7789,6576,low,11/2/2009,11,2,200
A.C.O.M. ADVANCED CENTER ONCOLOGY MACERATA S.P.A,244,26,6565,high,11/1/2008,11,1,200
AZIENDA SPECIALE CONSORTILE COMUNI INSIEME PER LO SVILUPPO SOCIALE,245,8580,6547,high,11/1/2008,11,1,200
Consorzio per l'Assistenza Medico Psicopedagogica - Cervignano del Friuli,246,8805,6531,high,7/1/2009,7,1,200
AZIENDA FARMACIE COMUNALI LODI S.R.L.,11,760,6527,low,11/2/2009,11,2,200
LA DOLOMITI AMBIENTE S.P.A.,248,6272,6525,high,1/4/2010,1,4,201
Fondazione Orchestra Sinfonica Siciliana,249,9758,6478,high,1/13/2010,1,13,201
SCUOLA PROVINCIALE SUPERIORE DI SANITÀ CLAUDIANA,250,9944,6475,high,2/1/2008,2,1,200
ASTER - SOCIETA' CONSORTILE PER AZIONI,251,653,6475,high,6/17/2009,6,17,200
ASSR - Agenzia Servizi Sanitari Regionali,252,9300,6464,high,11/18/2009,11,18,200
CISSA CONSORZIO INTERCOMUNALE SERVIZI SOCIO - ASS.LI MONCALIERI,253,8934,6452,high,11/19/2009,11,19,200
SOCIETA' COOPERATIVA ELETTRICA GIGNOD SIGLABILE C.E.G.,254,7757,6450,high,11/19/2009,11,19,200
PUBLICASA S.P.A.,255,7310,6445,high,11/19/2009,11,19,200
FONDAZIONE I TEATRI DI REGGIO EMILIA,11,9084,6437,low,11/2/2009,11,2,200
SOCIETA' PER LA TUTELA AMBIENTALE DEL BACINO DEL FIUME OLONA IN PROVINCIA DI VARESE S.P.A.,240,7858,6426,high,7/29/2009,7,29,200
FONDAZIONE TOSCANA LIFE SCIENCES (TLS),241,9175,6423,high,11/20/2009,11,20,200
CONSORZIO DUGALI,242,8526,6415,high,11/10/2008,11,10,200
CIDIS CONSORZIO INTERCOMUNALE DI SERVIZI ORBASSANO,11,8958,6408,low,11/2/2009,11,2,200
A.SE.P S.P.A.,244,77,6396,high,11/1/2008,11,1,200
Azienda Calabria Lavoro,245,9580,6393,high,11/1/2008,11,1,200
Ente Autonomo Regionale Teatro Vittorio Emanuele di Messina,246,9639,6386,high,7/1/2009,7,1,200
AZIENDA SPECIALE DI SERVIZI DI CASALPUSTERLENGO,11,8556,6384,low,11/2/2009,11,2,200
AZIENDA MULTISERVIZI ROVERETO,248,9884,6382,high,1/4/2010,1,4,201
YGEA S.R.L.,249,8460,6378,high,1/13/2010,1,13,201
VENETO PROMOZIONE - SOCIETA' CONSORTILE PER AZIONI IN BREVE VENETO PROMOZIONE - SCPA,250,8384,6372,high,2/1/2008,2,1,200
NA-MET S.P.A. IN LIQUIDAZIONE,251,6944,6363,high,6/17/2009,6,17,200
FARMACIE COMUNALI CASTELFIORENTINO - S.R.L.,252,5533,6352,high,11/18/2009,11,18,200
SO.G.AER. SECURITY S.P.A.,253,7706,6344,high,11/19/2009,11,19,200
Consorzio di bonifica n. 7 - Caltagirone,254,9672,6322,high,11/19/2009,11,19,200
CONSORZIO DI BONIFICA DELLA BARAGGIA BIELLESE EVERCELLESE,255,8952,6319,high,11/19/2009,11,19,200
SMEA SOCIETA' MACERATESE PER L'ECOLOGIA E L'AMBIENTE S.P.A.,11,7700,6286,low,11/2/2009,11,2,200
C.C.I.A.A. Matera (CAMERA DI COMMERCIO INDUSTRIA E ARTIGIANATO),240,9576,6283,high,7/29/2009,7,29,200
CENTRO INTERPORTUALE MERCI - C.I.M. - S.P.A. - NOVARA,241,1469,6281,high,11/20/2009,11,20,200
SUD SEVESO SERVIZI S.P.A.,242,7961,6261,high,11/10/2008,11,10,200
Consorzio Mario Negri Sud,11,9337,6250,low,11/2/2009,11,2,200
ISTITUZIONE SOPHIA,244,9058,6236,high,11/1/2008,11,1,200
ACAOP S.P.A.,245,105,6227,high,11/1/2008,11,1,200
ACER RIMINI - RIMINI (RN),246,9117,6218,high,7/1/2009,7,1,200
JESOLO PATRIMONIO S.R.L.,11,6253,6217,low,11/2/2009,11,2,200
ISTITUZIONE PER LA GESTIONE DEI SERVIZI SOCIALI DI CASTELFRANCO EMILIA,248,9056,6207,high,1/4/2010,1,4,201
Consorzio Impianti Depurazione Napoli,249,9440,6203,high,1/13/2010,1,13,201
ENAM S.P.A.,250,5330,6191,high,2/1/2008,2,1,200
SOCIETA' DI SERVIZI VALLE D'AOSTA S.P.A. IN FRANCESE SOCIETE DE SERVICES VALLEE D'AOSTE S.P.A.,251,7781,6190,high,6/17/2009,6,17,200
Consorzio ASI MATERA (CONSORZIO PER LO SVILUPPO INDUSTRIALE PER LA PROVINCIA DI MATERA),252,9572,6190,high,11/18/2009,11,18,200
UNISERVIZI S.P.A.,253,8295,6179,high,11/19/2009,11,19,200
CAMERA DI COMMERCIO DI ASTI,254,8472,6175,high,11/19/2009,11,19,200
C.S.I. - Consorzio per lo Sviluppo Industriale della provincia di Reggio Cal. (ASIREG),255,9603,6166,high,11/19/2009,11,19,200
ALTE MADONIE AMBIENTE S.P.A.,11,9704,6154,low,11/2/2009,11,2,200
CONSIGLIO DI BACINO VERONESE,240,8645,6133,high,7/29/2009,7,29,200
ECONET S.R.L.,241,5298,6121,high,11/20/2009,11,20,200
ALENTO GAS S.R.L.,242,282,6120,high,11/10/2008,11,10,200
SALERNO MOBILITA' -S.P.A.,11,7490,6117,low,11/2/2009,11,2,200
TEATRO STABILE DEL VENETO  CARLO GOLDONI,244,8762,6116,high,11/1/2008,11,1,200
SERVIZI INTERCOMUNALI PER L'AMBIENTE S.R.L.,245,7626,6111,high,11/1/2008,11,1,200
AGENZIA PER LO SVILUPPO DELL'EMPOLESE VALDELSA S.P.A.,246,223,6081,high,7/1/2009,7,1,200
